CODE,ADDRESS,featuredLevel,publishDate,price,numBedrooms,numBathrooms,propertyType,propertySize,category,AMV_price,sellerId,seller_name,seller_branch,sellerType,m_totalImages,m_hasVideo,m_hasVirtualTour,m_hasBrochure,ber_rating,longitude,latitude,LONGITUDE,LATITUDE
3692466,"18 Beau Park Cres, Clongriffin, Dublin, D13 AE76, Ireland",standard,2022-01-27,325000,2,1,End of Terrace,73.0,Buy,0,8806.0,Daniel Larkin,BidX1,BRANDED_AGENT,2.0,False,False,False,D1,-6.430486,53.324994,-6.1521514,53.40107829999999
3692454,"16 Harold's Grange Rd, Dublin, Ireland",standard,2022-01-30,695000,3,4,Semi-D,146.0,Buy,0,9556.0,James O'Flaherty,Leonard Wilson Keenan Estates & Letting Agents,BRANDED_AGENT,18.0,False,False,False,SI_666,-6.389829,53.403696,-6.2594064,53.2681522
3692435,"19 Dunsink Dr, Finglas West, Dublin, D11 Y5F9, Ireland",standard,2022-01-30,189950,3,1,Terrace,,Buy,0,11020.0,Graham Buckley,Buckley Real Estate,BRANDED_AGENT,1.0,False,False,False,D2,-6.28267,53.361202,-6.3078123,53.3824932
3692381,"Hazelbrook, Malahide, Co. Dublin, Ireland",standard,2022-01-28,1350000,5,4,Detached,613.0,Buy,0,3267.0,Solveiga Smith,Property Partners Matt Fallon,UNBRANDED_AGENT,12.0,False,False,False,B3,-8.330923,51.911993,-6.1656354,53.434002
3692376,"19 12, 13 Ranelagh, Dublin 6, D06 V0C1, Ireland",standard,2022-01-27,295000,1,1,Apartment,47.0,Buy,0,2743.0,Sales Team,DNG Ella Dunphy,BRANDED_AGENT,18.0,False,False,False,D1,-7.253642,52.650908,-6.2557817,53.3258192
3692372,"109 Windmill Park, Crumlin, Dublin 12, D12 Y0YX, Ireland",standard,2022-01-28,349950,3,2,End of Terrace,,Buy,0,5955.0,Brendan Kenny,Connaught Property,UNBRANDED_AGENT,9.0,False,False,False,SI_666,-8.795354500853023,53.96742552082085,-6.315030699999999,53.32044029999999
3692362,"Terenure, Dublin, Ireland",standard,2022-01-27,245000,1,1,Apartment,45.0,Buy,0,1481.0,Caroline Bergin,CBPM Real Estate,BRANDED_AGENT,8.0,False,False,False,G,-7.307953,52.873836,-6.2919636,53.3178932
3692354,"298 Clogher Rd, Crumlin, Dublin 12, D12 TP49, Ireland",standard,2022-01-28,380000,2,2,Terrace,72.0,Buy,0,9556.0,James O'Flaherty,Leonard Wilson Keenan Estates & Letting Agents,BRANDED_AGENT,14.0,False,False,False,SI_666,-6.439779,53.39726,-6.2876395,53.3273843
3692338,"48, Morrow House, Myrtle Dr, The Coast, Dublin 13, Ireland",standard,2022-01-27,285000,2,2,Apartment,80.0,Buy,0,2606.0,Orla Breslin,Sherry FitzGerald Templeogue,BRANDED_AGENT,14.0,False,False,False,E1,-6.289394,53.294689,-6.1476134,53.399269
3692290,"22 New Park Rd, Blackrock, Co. Dublin, A94 W725, Ireland",standard,2022-01-30,795000,5,3,Semi-D,146.0,Buy,0,9274.0,Joe Organ,Joe Organ Auctioneers,BRANDED_AGENT,21.0,True,False,False,C1,-8.389256,51.934474,-6.1733704,53.2822559
3692169,"31 Railway Ave, Inchicore, Dublin, D08 V2NH, Ireland",standard,2022-01-29,275000,2,1,Terrace,52.0,Buy,0,3765.0,Hugh O'Donnellan,O'Donnellan & Joyce,BRANDED_AGENT,16.0,False,True,False,C1,-9.325248,53.428454,-6.330210399999999,53.3376609
3692205,"91A Jamestown Ave, Inchicore, Dublin 8, D08 N2Y6, Ireland",standard,2022-01-29,395000,3,3,Detached,114.0,Buy,0,9918.0,Brian McGee,DNG Phibsboro,BRANDED_AGENT,12.0,False,False,False,G,-6.271761,53.349518,-6.3318951,53.335367
3692195,"307, 16 The Oaks, Churchtown Rd Upper, Churchtown Lower, Dublin 14, D14 DV27, Ireland",standard,2022-01-28,300000,2,2,Apartment,,Buy,0,925.0,Keith Duffy MIPAV REV MMCEPI,DNG Duffy,BRANDED_AGENT,12.0,False,True,False,G,-6.395896,54.007879,-6.2487358,53.2944854
3692192,"1a, 13 Kilfenora Dr, Donaghmede, Dublin, Ireland",standard,2022-01-30,435000,3,2,Detached,138.0,Buy,0,2601.0,Ronan O'Malley,Sherry FitzGerald Terenure,BRANDED_AGENT,19.0,True,False,False,D2,-6.279819,53.317299,-6.1710964,53.3962035
3692165,"57 Riverside Dr, Clonshagh, Dublin, D17 DH68, Ireland",standard,2022-01-30,350000,3,1,Semi-D,92.0,Buy,0,8323.0,Martin Kelleher,Martin Kelleher Property Ltd,UNBRANDED_AGENT,13.0,True,False,True,E2,-8.990808,51.610893,-6.210467,53.39850320000001
3692100,"4 Gurteen Park, Drumfinn, Dublin 10, D10 KR44, Ireland",standard,2022-01-27,275950,3,1,Terrace,105.0,Buy,0,1239.0,Viewings,Smith Property,UNBRANDED_AGENT,22.0,False,False,False,B3,-7.379129,53.989274,-6.3622964,53.344316
3692085,"31 Seven Oaks, Whitehall, Dublin 9, D09 H5H6, Ireland",standard,2022-01-29,275000,2,1,Apartment,70.0,Buy,0,1101.0,Edward King,King Auctioneers,BRANDED_AGENT,9.0,False,False,False,E2,-7.16329,53.635335,-6.2476401,53.3766963
3692059,"Burnell Square, Malahide Rd, Northern Cross, Dublin 17, Ireland",standard,2022-01-28,250000,2,2,Apartment,97.0,Buy,0,2631.0,Lesley Ann Devins,Sherry FitzGerald Ranelagh,BRANDED_AGENT,12.0,True,False,False,B2,-6.249337,53.31151,-6.1801432,53.40422100000001
3692037,"Desbeth, 12 Aulden Grange, Clonshagh, Dublin, D17 VW80, Ireland",standard,2022-01-27,385000,3,3,Semi-D,95.0,Buy,0,5489.0,Edel Keane Assoc. RICS BSc (Hons),Keane Auctioneers,BRANDED_AGENT,31.0,False,False,False,D1,-6.481226,52.335863,-6.2336562,53.3979649
3692050,"58 Casement Dr, Finglas West, Dublin 11, D11 HTW3, Ireland",standard,2022-01-28,294950,3,1,End of Terrace,74.0,Buy,0,911.0,Lorraine Scully,Sherry FitzGerald Galway,BRANDED_AGENT,24.0,False,False,False,C3,-9.050938,53.27752,-6.3075002,53.3937642
3692033,"29 St Columbanus' Ave, Farranboley, Dublin 14, D14 FX95, Ireland",standard,2022-01-30,425000,2,1,End of Terrace,65.0,Buy,0,2631.0,Lesley Ann Devins,Sherry FitzGerald Ranelagh,BRANDED_AGENT,27.0,False,False,False,E1,-6.241044,53.309688,-6.2496363,53.3062134
3692034,"Apartment 28, Keane Hall, Collegewood, Castleknock, Dublin 15, Ireland",standard,2022-01-30,450000,3,2,Apartment,86.0,Buy,0,9801.0,Florence Egan,Sherry FitzGerald Blackrock,BRANDED_AGENT,13.0,True,False,False,C2,-6.164701,53.293041,-6.368847199999999,53.37135850000001
3692036,"8 New Ireland Rd, Rialto, Dublin, D08 YNA7, Ireland",standard,2022-01-27,375000,3,1,Terrace,75.0,Buy,0,769.0,Brendan Cryan  MIPAV (PSR - 002484),RE/MAX Partners,BRANDED_AGENT,18.0,False,False,False,D2,-6.260328,53.353914,-6.3011272,53.336716
3692030,"3 Annfield View, Porterstown, Dublin, D15 HE9T, Ireland",standard,2022-01-28,245000,2,2,Apartment,,Buy,1,2978.0,Marie Carty,Carty Property Advisors,BRANDED_AGENT,16.0,False,False,False,SI_666,-6.98674,53.585988,-6.406331799999999,53.3734133
3692011,"23 Bellevue Park Ave, Blackrock, Co. Dublin, A94 KX57, Ireland",standard,2022-01-28,600000,3,1,Terrace,,Buy,0,11797.0,Mark Nestor,Mark Nestor Property Services Ltd,BRANDED_AGENT,27.0,False,False,False,SI_666,-7.9036339,53.4158688,-6.2069902,53.31247579999999
3691989,"11 St Margaret's Rd, St Margaret's Ct, Finglas, Dublin 11, D11 YY11, Ireland",standard,2022-01-28,295000,3,2,Terrace,90.0,Buy,0,1226.0,Oates Office,Oates Auctioneers,BRANDED_AGENT,9.0,False,False,False,D2,-7.938717,53.425105,-6.302629899999999,53.39918249999999
3691947,"1 Glasilawn Ave, Glasnevin, Dublin 11, D11 KR26, Ireland",standard,2022-01-28,495000,3,1,End of Terrace,48.0,Buy,0,12120.0,Kate Mullery MIPAV,Mullery O'Gara Estate Agents,BRANDED_AGENT,18.0,False,True,False,F,-6.279069,53.316703,-6.2774081,53.3803992
3691886,"5 Beech Hill Terrace, Dublin 4, D04 X2E4, Ireland",standard,2022-01-27,485000,2,1,Terrace,77.0,Buy,0,1432.0,REA Murphy,REA Murphy,BRANDED_AGENT,21.0,False,False,False,C1,-6.6968071,52.9378063,-6.232810199999999,53.315515
3691884,"229 Olcovar, Dublin, Ireland",standard,2022-01-27,250000,1,1,Apartment,48.0,Buy,0,8198.0,John J Dowling,Dowling Property,BRANDED_AGENT,17.0,False,False,False,C3,-6.735616,53.135803,-6.1252189,53.2268664
3691852,"2C Durham Rd, Dublin 4, D04 Y9P8, Ireland",standard,2022-01-27,895000,3,3,Semi-D,104.0,Buy,0,7604.0,Trevor O'Sullivan,Coldwell Banker Carlton Estates,BRANDED_AGENT,12.0,False,False,False,E2,-8.48053,51.896074,-6.212096,53.3295659
3691843,"35 Drynam View, Drynam Hall, Swords, Co. Dublin, K67 RK80, Ireland",standard,2022-01-29,450000,4,2,End of Terrace,160.0,Buy,0,3324.0,Liam Murphy,Liam Murphy Auctioneers,UNBRANDED_AGENT,7.0,False,False,False,D1,-9.146989,52.326305,-6.1968025,53.4428547
3691841,"8 Clanbrassil Terrace, Dublin, Ireland",standard,2022-01-30,750000,2,2,Apartment,165.0,Buy,0,1374.0,DNG Cusack Dunne,DNG Cusack Dunne,BRANDED_AGENT,16.0,False,False,False,C1,-8.627903,52.66008,-6.2747221,53.3356182
3691824,"Fern Court, Stepaside Park, Jamestown, Dublin 18, Ireland",standard,2022-01-27,345000,2,2,Apartment,73.0,Buy,0,2710.0,John Kelly  MIPAV REV MCEI,Kelly Hudson Properties,BRANDED_AGENT,24.0,False,False,False,B3,-6.793387,53.176502,-6.2080429,53.2534516
3691737,"Apartment 21, The Ivory Building, Hanover St E, Dublin Docklands, Dublin 2, Ireland",standard,2022-01-30,355000,1,1,Apartment,55.0,Buy,0,1481.0,Caroline Bergin,CBPM Real Estate,BRANDED_AGENT,11.0,False,False,False,E1,-7.300351,52.865973,-6.2428734,53.3449408
3691721,"Belfry Hall, Citywest Rd, Citywest, Dublin, Ireland",standard,2022-01-27,235000,2,2,Apartment,66.0,Buy,0,7425.0,Keane Thompson Property Consultants,Keane Thompson Property Consultants,BRANDED_AGENT,12.0,True,False,False,C2,-6.23132,53.298354,-6.4183737,53.2780293
3691715,"5, 1 Aldborough Parade, North Dock, Dublin, D01 K3V8, Ireland",standard,2022-01-28,375000,2,1,Apartment,66.0,Buy,0,1961.0,Patrick Durcan,Sherry FitzGerald Durcan,UNBRANDED_AGENT,20.0,False,True,False,C3,-9.287955,53.859128,-6.2457455,53.3548757
3691652,"67 Smithfield, Dublin, D07 A034, Ireland",standard,2022-01-30,320000,2,1,Apartment,62.0,Buy,0,758.0,Peter Walsh,Castle Estate Agents,BRANDED_AGENT,19.0,True,False,False,D1,-6.327551,53.329564,-6.2780203,53.34829020000001
3691666,"Apartment 5, Carraig Court, Main St, Blackrock, Co. Dublin, Ireland",standard,2022-01-27,445000,2,1,Apartment,59.0,Buy,0,10947.0,Northside Sales,Ray Cooke Auctioneers Finglas,BRANDED_AGENT,10.0,True,False,False,D1,-6.2575639,53.3539497,-6.1780209,53.3015846
3691658,"Sharene, 9 Elm Mount Ave, Beaumont, Dublin, D09 H044, Ireland",standard,2022-01-30,425000,3,2,Semi-D,106.0,Buy,0,10104.0,Marc Browne,DNG Tallaght,BRANDED_AGENT,15.0,False,False,False,D1,-6.340436,53.308957,-6.228230099999999,53.3831505
3691656,"9 Millmount Ave, Drumcondra, Dublin 9, D09 K303, Ireland",standard,2022-01-30,675000,4,1,Terrace,115.0,Buy,0,2607.0,Graham Gaughran,DNG Terenure,BRANDED_AGENT,6.0,False,False,False,G,-6.280072,53.324906,-6.256532699999999,53.3689526
3691632,"25 High Park, Drumcondra, Dublin 9, D09 P0E2, Ireland",standard,2022-01-29,495000,3,3,Semi-D,116.0,Buy,0,3242.0,Douglas Hurley,DNG O'Sullivan Hurley Property & Financial Services,BRANDED_AGENT,2.0,False,False,False,A3,-9.441683,52.773346,-6.241875599999999,53.37989839999999
3691628,"Apartment 13, Talbot Hall, Thornleigh Rd, Thornleigh, Swords, Co. Dublin, Ireland",standard,2022-01-29,199000,2,2,Apartment,62.0,Buy,0,2419.0,Cathal Mc Carthy,DNG Rathfarnham,BRANDED_AGENT,11.0,False,True,False,F,-6.281225,53.29833,-6.233837400000001,53.4745317
3691627,"78, 1 Jervis St, North City, Dublin, Ireland",standard,2022-01-29,320000,2,1,Apartment,56.0,Buy,0,9917.0,Wayne O'Brien,DNG Fairview,BRANDED_AGENT,15.0,False,False,False,C3,-6.221285,53.375933,-6.267167499999999,53.3499541
3691624,"13 Applewood Close, Applewood, Swords, Co. Dublin, K67 E206, Ireland",standard,2022-01-29,210000,1,1,Apartment,52.0,Buy,0,10104.0,Marc Browne,DNG Tallaght,BRANDED_AGENT,24.0,False,False,False,C1,-6.340281,53.271284,-6.230444299999999,53.47061670000001
3691630,"63 Lioscian, Rathbeale Rd, Outlands, Swords, Co. Dublin, K67 WK35, Ireland",standard,2022-01-29,380000,4,4,Terrace,112.0,Buy,0,7569.0,Clondalkin Sales,Ray Cooke Auctioneers Clondalkin,BRANDED_AGENT,20.0,False,False,False,XXX,-6.4121251,53.3239461,-6.241757499999999,53.4639282
3691452,"24 Larkfield View, Ballyowen, Lucan, Co. Dublin, K78 WA22, Ireland",standard,2022-01-30,369000,3,2,End of Terrace,103.0,Buy,0,2299.0,Mark O'Donoghue,Hickey O'Donoghue Auctioneers Ltd.,BRANDED_AGENT,21.0,False,False,False,E2,-8.630994,52.669017,-6.4182163,53.3525471
3691450,"Dungarvan, 472 Howth Rd, Clontarf East, Dublin 5, D05 WR68, Ireland",standard,2022-01-28,950000,5,4,Detached,208.0,Buy,0,2299.0,Mark O'Donoghue,Hickey O'Donoghue Auctioneers Ltd.,BRANDED_AGENT,22.0,False,False,False,C3,-8.619542,52.68304,-6.1822287,53.37884949999999
3691435,"24 Belcamp Cres, Priorswood, Dublin, D17 NY68, Ireland",standard,2022-01-28,180000,3,1,Terrace,130.0,Buy,1,10094.0,Mark Conroy - Sales,Mark Charles Properties,BRANDED_AGENT,14.0,False,False,False,C3,-7.46806,53.264177,-6.196897,53.4036205
3691428,"2 The Close, Mount Merrion, Blackrock, Co. Dublin, A94 NX27, Ireland",standard,2022-01-30,1050000,3,4,Semi-D,161.0,Buy,0,2248.0,REA Eoin Dillon,REA Eoin Dillon,UNBRANDED_AGENT,12.0,False,False,False,D2,-8.1916454,52.8543261,-6.2097465,53.2994215
3689493,"16 Hunters Ave, Ballycullen, Dublin, Ireland",standard,2022-01-28,485000,5,3,End of Terrace,146.0,Buy,0,1325.0,Donal Barry,Sherry FitzGerald O'Donovan,BRANDED_AGENT,29.0,False,False,False,C1,-8.282814,52.133044,-6.3307629,53.2718011
3689895,"Apartment 2, 32/33 Gardiner Street Upper, Rotunda, Dublin, D01 PX74, Ireland",standard,2022-01-26,185000,1,1,Apartment,52.0,Buy,0,2664.0,Maria Walsh,Sherry FitzGerald Castleknock,BRANDED_AGENT,8.0,False,False,False,C3,-6.315406,53.376483,-6.2610958,53.3583511
3691352,"46 Hunters Ave, Ballycullen, Dublin, Ireland",standard,2022-01-28,260000,2,2,Apartment,73.0,Buy,0,8806.0,Isabelle Crean,BidX1,BRANDED_AGENT,2.0,False,False,False,F,-6.326321,53.339365,-6.332571,53.2715154
3691386,"Hazelbrook Square, Whitehall, Dublin, Ireland",standard,2022-01-28,775000,4,3,Terrace,155.0,Buy,0,8806.0,Ian McCarthy,BidX1,BRANDED_AGENT,10.0,False,False,False,D1,-8.216521,52.865047,-6.2679396,53.2938053
3691380,"12 Village Gate, Dalkey, Co. Dublin, A96 VF89, Ireland",standard,2022-01-29,595000,2,1,Townhouse,66.0,Buy,0,8806.0,Ian McCarthy,BidX1,BRANDED_AGENT,20.0,False,False,False,C3,-8.515082,51.897097,-6.1072604,53.27519909999999
3691372,"16 Hunters Grove, Hunters Wood, Dublin 24, D24 R880, Ireland",standard,2022-01-27,425000,3,3,Terrace,,Buy,0,8806.0,Daniel Larkin,BidX1,BRANDED_AGENT,3.0,False,False,False,XXX,-7.49066,55.278942,-6.327783999999999,53.26918939999999
3691320,"4 Melrose Cres, Clonburris Great, Dublin 22, D22 E264, Ireland",standard,2022-01-30,225000,3,1,Terrace,82.0,Buy,0,2830.0,Jackie Feighery,Sherry FitzGerald Talbot,BRANDED_AGENT,7.0,False,False,False,C1,-8.216146,52.859837,-6.419526299999999,53.3268389
3691223,"88 Bangor Rd, Crumlin, Dublin 12, D12 R9V6, Ireland",standard,2022-01-27,349950,2,2,Terrace,139.0,Buy,0,3955.0,Sales Department,Moloney Auctioneers,BRANDED_AGENT,28.0,False,False,False,D1,-6.998737,52.41121,-6.3020871,53.32526350000001
3691221,"5 Kilgobbin Heights, Kilgobbin, Dublin 18, D18 F7H2, Ireland",standard,2022-01-28,1450000,4,3,Detached,217.0,Buy,0,9422.0,Gareth,Glen Estates,UNBRANDED_AGENT,15.0,True,False,False,SI_666,-7.725389,54.971774,-6.214858,53.2553993
3691213,"33 Mountjoy Square, Mountjoy, Dublin, Ireland",standard,2022-01-28,225000,1,1,Apartment,85.0,Buy,0,3983.0,Paula Treacy,Paula Treacy Estates,BRANDED_AGENT,27.0,False,False,False,SI_666,-6.574137,52.511575,-6.2554333,53.3561492
3691214,"43 Waterville Row, Dublin, Ireland",standard,2022-01-27,260000,2,2,Apartment,68.0,Buy,0,3853.0,Blue Sky Property,Blue Sky Property,BRANDED_AGENT,37.0,False,False,False,B3,-6.241421,54.019664,-6.3774469,53.3922134
3691192,"34A Huntstown Rd, Blakestown, Dublin 15, D15 WY81, Ireland",standard,2022-01-26,275000,3,1,Semi-D,71.0,Buy,0,1916.0,Austin Reynolds,Property Partners Paul Reynolds & Co.,BRANDED_AGENT,9.0,False,False,False,SI_666,-7.874574,54.956327,-6.408042999999999,53.399605
3691183,"Santry, Dublin, Ireland",standard,2022-01-28,275000,2,2,Apartment,80.0,Buy,0,3509.0,Tom Stuart,Stuart & Company Auctioneers & Valuers,UNBRANDED_AGENT,15.0,False,False,False,SI_666,-9.466464,52.25545,-6.245105499999999,53.3973571
3682482,"8 Hazelwood Park, Beaumont, Dublin 5, D05 T6V0, Ireland",standard,2022-01-28,490000,3,1,Semi-D,101.0,Buy,0,3230.0,Roy Dennehy,Dennehy Auctioneers,BRANDED_AGENT,20.0,False,False,False,C1,-8.404498,51.801941,-6.210984000000001,53.38733149999999
3691111,"Westend Village, Snugborough Rd, Blanchardstown, Dublin 15, Ireland",standard,2022-01-28,250000,2,1,Apartment,95.0,Buy,0,769.0,Tony Donnelly  MIPAV,RE/MAX Partners,BRANDED_AGENT,27.0,False,True,False,B3,-7.05979,53.140226,-6.390667499999999,53.3886042
3691072,"3 Grange View Way, Kilmahuddrick, Dublin 22, D22 V088, Ireland",standard,2022-01-28,245000,3,1,Terrace,51.0,Buy,1,2652.0,Pippy Proger,Sherry FitzGerald Dun Laoghaire,BRANDED_AGENT,8.0,True,False,False,D2,-6.137898,53.279254,-6.430480500000001,53.3249941
3691064,"46 Castlecurragh Vale, Buzzardstown, Dublin 15, D15 H6H9, Ireland",standard,2022-01-26,199950,2,1,Duplex,,Buy,0,8806.0,Isabelle Crean,BidX1,BRANDED_AGENT,4.0,False,False,False,G,-7.864554,51.963525,-6.3898147,53.40370220000001
3691055,"83 Cabra Rd, Cabra East, Dublin 7, D07 TH6X, Ireland",standard,2022-01-28,810000,7,7,Terrace,,Buy,0,8806.0,Isabelle Crean,BidX1,BRANDED_AGENT,2.0,False,False,False,C2,-9.08806,51.808458,-6.2826653,53.3612024
3691030,"1 Forest Ave, Forestfields, Swords, Co. Dublin, K67 Y8N9, Ireland",standard,2022-01-27,365000,3,2,Detached,81.0,Buy,0,11939.0,Ryan Carroll,Leinster Property Consultants,UNBRANDED_AGENT,20.0,False,False,False,C2,-6.547281,53.854876,-6.2406274,53.4508816
3690977,"31 Glenbrook Park, Rathfarnham, Dublin, D14 P284, Ireland",standard,2022-01-30,695000,4,2,Semi-D,140.0,Buy,0,418.0,Luke Roe,McGovern Estates,BRANDED_AGENT,26.0,False,False,False,B3,-6.075675,53.130616,-6.2893901,53.2946924
3581654,"12 Stocking Wood Copse, Ballycullen, Dublin, Ireland",standard,2022-01-28,315000,2,2,Apartment,72.0,Buy,0,9315.0,Shane May,iamsold,BRANDED_AGENT,14.0,False,False,False,C3,-9.644139,52.68381,-6.3193256,53.27188049999999
3690903,"179 Jamestown Rd, Finglas North, Dublin 11, D11 YX24, Ireland",standard,2022-01-26,369950,3,1,Semi-D,60.0,Buy,0,10947.0,Northside Sales 2,Ray Cooke Auctioneers Finglas,BRANDED_AGENT,19.0,True,False,False,C2,-6.289352,53.379989,-6.2924111,53.39673459999999
3690894,"47 Melville Way, Jamestown Little, Dublin, Ireland",standard,2022-01-26,245000,2,2,Apartment,,Buy,0,3438.0,Joe Wheeler,Wheeler Auctioneers Ltd,BRANDED_AGENT,11.0,False,False,False,C3,-8.64034,52.63288,-6.2937593,53.4004182
3690871,"9 Halston St, Dublin, Ireland",standard,2022-01-30,715000,7,3,Terrace,110.0,Buy,0,8166.0,Colm Farrell,"Farrell Auctioneers, Valuers, & Estate Agents Ltd",UNBRANDED_AGENT,15.0,False,False,False,D2,-8.811888,53.012782,-6.271443499999999,53.3496876
3690873,"275 Harold's Cross Rd, Harold's Cross, Dublin 6W, Co. Dublin, D6W X603, Ireland",standard,2022-01-30,725000,3,2,Semi-D,86.0,Buy,0,2872.0,Angela Horan,Sherry FitzGerald Catherine O'Reilly,BRANDED_AGENT,23.0,False,False,False,B3,-6.225195,53.069818,-6.2798114,53.3173014
3690837,"4 Ravenswell, Rush Demesne, Rush, Co. Dublin, K56 RK15, Ireland",standard,2022-01-26,285000,2,2,End of Terrace,97.0,Buy,0,1965.0,Deirdre D'Arcy MIPAV MMCEPI,DNG Maxwell Heaslip & Leonard,BRANDED_AGENT,13.0,False,False,False,D1,-9.047488,53.28435,-6.0937101,53.53211109999999
3690771,"Apartment 23, Richmond Hall, Milltown Ave, Mount St Annes, Dublin 6, Ireland",standard,2022-01-30,695000,2,2,Apartment,97.0,Buy,0,2762.0,Paul Stack,Sherry FitzGerald Stack,BRANDED_AGENT,14.0,False,False,False,E2,-9.301942,52.387851,-6.249276399999999,53.3115075
3690764,"20 Maple Rd, Farranboley, Dublin 14, D14 DA38, Ireland",standard,2022-01-30,1850000,4,4,Detached,290.0,Buy,0,8273.0,Hamill Estate Agents & Valuers,Hamill Estate Agents & Valuers,BRANDED_AGENT,19.0,False,True,False,C1,-6.308583,53.397954,-6.2410276,53.309713
3690762,"23 Stradbrook Park, Montpelier, Blackrock, Co. Dublin, A94 WK59, Ireland",standard,2022-01-30,695000,3,1,Bungalow,86.0,Buy,0,1186.0,Office,The Property Shop,BRANDED_AGENT,14.0,True,False,False,B3,-6.481931,53.413045,-6.1646958,53.2930418
3690766,"Kenmare House, N Great George's St, Rotunda, Dublin 1, Ireland",standard,2022-01-26,210000,1,1,Apartment,43.0,Buy,0,1091.0,Jerry Flynn & Associates,Jerry Flynn & Co.,UNBRANDED_AGENT,13.0,False,False,False,E1,-9.302428,52.38499,-6.260323199999999,53.3539146
3690731,"134 Kincora Rd, Clontarf, Dublin 3, D03 XW14, Ireland",standard,2022-01-26,750000,3,1,Semi-D,106.0,Buy,0,1481.0,Caroline Bergin,CBPM Real Estate,BRANDED_AGENT,11.0,False,False,False,C2,-7.27124,53.049218,-6.1928217,53.3618993
3690687,"Wellington Lodge, Serpentine Ave, Ballsbridge, Dublin 4, Ireland",standard,2022-01-28,325000,1,1,Apartment,43.0,Buy,0,2581.0,Charles McCarthy,Charles McCarthy Auctioneers,BRANDED_AGENT,15.0,False,False,False,F,-9.415603,51.5168449,-6.2249972,53.3289427
3690632,"39 Greenville Terrace, Saint Catherine's, Dublin 8, D08 N2V4, Ireland",standard,2022-01-30,675000,2,1,Terrace,79.0,Buy,0,84.0,Flynn & Associates Swords,Flynn & Associates Ltd (Swords),BRANDED_AGENT,20.0,False,False,False,XXX,-6.2307149,53.4695055,-6.2784271,53.3330563
3690617,"2 Fownes Street Upper, Temple Bar, Dublin 2, D02 NY23, Ireland",standard,2022-01-28,900000,1,1,Terrace,112.0,Buy,1,8505.0,Rory Gallagher,Gallagher Quigley,BRANDED_AGENT,18.0,False,False,False,D1,-6.126585,53.394192,-6.2634164,53.3444194
3217229,"100 Tudor Lawns, Galloping Green South, Dublin 18, D18 ET02, Ireland",standard,2022-01-26,650000,3,3,Semi-D,100.0,Buy,0,2835.0,Cormac Curran,Sherry FitzGerald Reynolds,BRANDED_AGENT,26.0,False,False,False,B3,-7.645578,52.085173,-6.193345100000001,53.271787
3690564,"76 Sandymount Rd, Dublin 4, D04 XP79, Ireland",standard,2022-01-28,1100000,3,1,Semi-D,131.0,Buy,0,5489.0,Edel Keane Assoc. RICS BSc (Hons),Keane Auctioneers,BRANDED_AGENT,30.0,False,False,False,B3,-6.495989,52.326477,-6.2167748,53.33364419999999
3690551,"9 St Brigid's Ave, N Strand Rd, North Dock, Dublin 3, D03 NV32, Ireland",standard,2022-01-28,435000,3,3,Terrace,122.0,Buy,0,1227.0,Tommy Breheny,Oates Breheny Group,BRANDED_AGENT,8.0,False,False,False,C1,-8.460196,54.258716,-6.2394712,53.3586813
3690484,"15 Carrigmore Ave, Coldwater Commons, Saggart, Co. Dublin, D24 PP79, Ireland",standard,2022-01-27,295000,3,3,Duplex,,Buy,0,893.0,Karl Craven,ALLIANCE AUCTIONEERS,BRANDED_AGENT,15.0,False,False,False,C3,-6.393157,53.376383,-6.429735,53.2808056
3690481,"28 Cypress Grove S, Templeogue Village, Dublin 6W, Co. Dublin, D6W T355, Ireland",standard,2022-01-28,750000,4,2,Semi-D,130.0,Buy,0,3766.0,John Quinn,John Quinn Auctioneers,UNBRANDED_AGENT,14.0,False,False,False,G,-9.025779,53.275435,-6.3110293,53.29681
3689629,"Trimbleston, Goatstown Rd, Friarland, Dublin 14, Ireland",standard,2022-01-28,495000,2,2,Apartment,72.0,Buy,0,2607.0,Graham Gaughran,DNG Terenure,BRANDED_AGENT,12.0,False,False,False,E2,-6.31506,53.312315,-6.2321859,53.29894729999999
3689968,"181 Comeragh Rd, Drimnagh, Dublin, D12 XN20, Ireland",standard,2022-01-30,319950,2,1,Semi-D,210.0,Buy,0,925.0,Paul Clarke BSc (Hons) MSc,DNG Duffy,BRANDED_AGENT,20.0,False,True,False,B3,-6.676491,53.898437,-6.327499,53.3295877
3690367,"79, 109 Parnell St, Rotunda, Dublin 1, Ireland",standard,2022-01-28,210000,1,1,Apartment,88.0,Buy,0,911.0,Dermot Gilchrest,Sherry FitzGerald Galway,BRANDED_AGENT,14.0,False,False,False,C1,-8.928016,53.263119,-6.2575639,53.35394969999999
3690406,"286 St James's Rd, Dublin 12, D12 T2N1, Ireland",standard,2022-01-30,395000,3,1,Terrace,94.0,Buy,0,10947.0,Northside Sales 2,Ray Cooke Auctioneers Finglas,BRANDED_AGENT,12.0,False,False,False,D1,-6.3925159,53.3885189,-6.3404165,53.30895779999999
3690403,"Apartment 1, The Poplar Lodge, The Woodlands, Rathfarnham, Dublin 14, Ireland",standard,2022-01-26,275000,1,1,Apartment,41.0,Buy,0,12282.0,Fair Deal Property,Fair Deal Property Ltd.,BRANDED_AGENT,21.0,False,False,False,C2,-8.899464,53.615921,-6.2812208,53.2983432
